Population-name,Population,Transect,Individual,Elevation,Treatment,thermal-limit,CT-value,TL,BL,STAGE,Year,Days,Month,HabTemp,sdhab
Jubones,200m,Transect1,JUBHTX001,P1,28C,Ctmax,39.3,19,5,25,Y2014,8,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX002,P1,28C,Ctmax,38.8,17,6,26,Y2014,8,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX003,P1,28C,Ctmax,39.9,17,6,26,Y2014,8,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX005,P1,28C,Ctmax,39.7,21,4.5,25,Y2014,8,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX006,P1,28C,Ctmax,39.8,19,5.5,25,Y2014,8,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX007,P1,28C,Ctmax,39.3,18,4.5,25,Y2014,8,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX008,P1,28C,Ctmax,40.2,17,6.5,28,Y2014,8,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX009,P1,28C,Ctmax,38.9,16,4,25,Y2014,9,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX010,P1,28C,Ctmax,38.6,14,4,25,Y2014,9,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX011,P1,28C,Ctmax,39.9,15,5,26,Y2014,9,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX013,P1,28C,Ctmax,40.3,15,4,25,Y2015,9,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX014,P1,28C,Ctmax,40.1,13,4.5,25,Y2015,9,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX018,P1,28C,Ctmax,40,18,5,26,Y2015,9,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX019,P1,28C,Ctmax,39.9,19,6,30,Y2015,9,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX020,P1,28C,Ctmax,39.7,18,6,26,Y2015,9,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX023,P1,28C,Ctmax,40.3,17,5,26,Y2015,9,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX025,P1,28C,Ctmax,40.5,17,4.5,25,Y2015,9,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX026,P1,28C,Ctmax,40.4,14,4.5,26,Y2015,9,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX029,P1,28C,Ctmax,39.9,18,6,28,Y2015,9,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX030,P1,28C,Ctmax,39.7,17,5,26,Y2015,9,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX031,P1,28C,Ctmax,39.3,17,5,26,Y2015,9,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX032,P1,28C,Ctmax,40.1,17,6,28,Y2015,9,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX033,P1,28C,Ctmax,39.8,16,5,27,Y2015,9,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX034,P1,28C,Ctmax,39.9,17,5,28,Y2015,9,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX035,P1,28C,Ctmax,40.2,15,5,25,Y2015,9,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX036,P1,28C,Ctmax,40.3,17,5,28,Y2015,9,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX037,P1,28C,Ctmax,39.8,19,5.5,30,Y2015,9,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX038,P1,28C,Ctmax,40.7,18,5,25,Y2015,9,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBHTX040,P1,28C,Ctmax,40.1,13,4,25,Y2015,9,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX001,P1,20C,Ctmax,38,16,5,26,Y2015,10,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX002,P1,20C,Ctmax,38.3,15,5,25,Y2015,10,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX003,P1,20C,Ctmax,38.7,15,5,28,Y2015,10,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX004,P1,20C,Ctmax,38.2,14,4.5,25,Y2015,10,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX005,P1,20C,Ctmax,38.4,18,6,28,Y2015,10,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX006,P1,20C,Ctmax,37.7,20,4,25,Y2015,10,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX007,P1,20C,Ctmax,38.8,15,5,25,Y2015,10,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX008,P1,20C,Ctmax,38.4,16,6,25,Y2015,10,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX009,P1,20C,Ctmax,38.9,17,5,28,Y2015,8,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX010,P1,20C,Ctmax,39,12,4,25,Y2015,8,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX011,P1,20C,Ctmax,38.8,10,3,25,Y2015,8,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX012,P1,20C,Ctmax,39.1,19,6,28,Y2015,8,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX013,P1,20C,Ctmax,38.6,13,4,25,Y2015,8,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX014,P1,20C,Ctmax,38.7,11,4.5,25,Y2015,8,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX015,P1,20C,Ctmax,38.3,12,3,25,Y2015,8,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX016,P1,20C,Ctmax,38.1,9,3.5,25,Y2015,8,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX017,P1,20C,Ctmax,38.9,12,4.5,25,Y2015,8,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX018,P1,20C,Ctmax,38.8,15,5,25,Y2015,8,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX019,P1,20C,Ctmax,38.6,23,8,36,Y2015,8,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX020,P1,20C,Ctmax,37.9,15,5,26,Y2015,8,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX021,P1,20C,Ctmax,38.9,15,4.5,25,Y2015,8,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX022,P1,20C,Ctmax,39,7,4.4,25,Y2015,8,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX023,P1,20C,Ctmax,38.3,15,5,27,Y2015,8,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX025,P1,20C,Ctmax,39,10,3,25,Y2015,8,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX026,P1,20C,Ctmax,39.3,18,7.5,28,Y2015,8,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX028,P1,20C,Ctmax,38.8,16,5.5,26,Y2015,8,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX029,P1,20C,Ctmax,39.3,12,4.5,25,Y2015,8,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX030,P1,20C,Ctmax,38.2,9,4,25,Y2015,8,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX033,P1,20C,Ctmax,38.3,16.5,5,26,Y2015,8,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX034,P1,20C,Ctmax,38.9,16.5,5.5,27,Y2015,8,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX035,P1,20C,Ctmax,39.3,12,4.4,25,Y2015,8,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX038,P1,20C,Ctmax,38.7,12,4,25,Y2015,9,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX039,P1,20C,Ctmax,38.9,13,5,25,Y2015,9,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX040,P1,20C,Ctmax,37.8,12,4.5,25,Y2015,9,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBLTX041,P1,20C,Ctmax,38.5,12,4,25,Y2015,9,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX001,P1,24C,Ctmax,39.1,17,5,25,Y2014,11,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX002,P1,24C,Ctmax,38.3,15,5,25,Y2014,11,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX003,P1,24C,Ctmax,39.7,17,5,28,Y2014,11,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX004,P1,24C,Ctmax,39.4,14,5,26,Y2014,11,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX007,P1,24C,Ctmax,39.4,19,6,28,Y2014,11,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX008,P1,24C,Ctmax,38.2,14,4,25,Y2014,11,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX009,P1,24C,Ctmax,39.8,15,5,26,Y2014,11,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX010,P1,24C,Ctmax,40,12,5,25,Y2014,11,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX011,P1,24C,Ctmax,40,14,5,25,Y2014,11,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX012,P1,24C,Ctmax,40,18,6.5,28,Y2014,11,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX013,P1,24C,Ctmax,39.8,18,6,29,Y2014,11,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX014,P1,24C,Ctmax,40,15,5,27,Y2014,11,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX015,P1,24C,Ctmax,39.3,17,6,25,Y2014,11,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX016,P1,24C,Ctmax,40.2,15,5.5,26,Y2014,11,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX017,P1,24C,Ctmax,40.2,16,6,27,Y2014,12,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX018,P1,24C,Ctmax,39.9,17,6,27,Y2014,12,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX019,P1,24C,Ctmax,40.2,16,5.5,27,Y2014,12,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX021,P1,24C,Ctmax,39.7,14,4.5,25,Y2014,13,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX022,P1,24C,Ctmax,40.3,12,4,25,Y2014,13,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX023,P1,24C,Ctmax,40.2,14,6,28,Y2014,13,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX024,P1,24C,Ctmax,39.1,14,5,25,Y2014,13,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX025,P1,24C,Ctmax,39.8,13,4,25,Y2014,13,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX026,P1,24C,Ctmax,39.2,16,5,25,Y2014,13,April,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX027,P1,24C,Ctmax,39.5,20,4.5,26,Y2015,10,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX028,P1,24C,Ctmax,39.2,17,5.5,27,Y2015,10,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX029,P1,24C,Ctmax,39.2,18,6,27,Y2015,10,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX031,P1,24C,Ctmax,38.7,11,4,25,Y2015,10,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX032,P1,24C,Ctmax,39.2,20,6.5,29,Y2015,10,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX033,P1,24C,Ctmax,39,14,5,25,Y2015,10,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX034,P1,24C,Ctmax,39,7,4,25,Y2015,10,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX035,P1,24C,Ctmax,38.6,9,4,25,Y2015,10,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX036,P1,24C,Ctmax,39,21.5,7,30,Y2015,10,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX037,P1,24C,Ctmax,39.1,16,5.5,26,Y2015,10,January,23.49904,0.50666972
Jubones,200m,Transect1,JUBMIDX038,P1,24C,Ctmax,38.3,10.5,4.5,25,Y2015,10,January,23.49904,0.50666972
SanSebastian,800m,Transect1,SEBHTX001,P3,28C,Ctmax,39.6,19,6,27,Y2014,9,April,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX002,P3,28C,Ctmax,38.7,17,6,25,Y2014,9,April,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX003,P3,28C,Ctmax,39.7,19,6.5,30,Y2015,9,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX004,P3,28C,Ctmax,40.1,18.5,5.5,28,Y2015,9,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX005,P3,28C,Ctmax,40,18.5,6,32,Y2015,9,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX006,P3,28C,Ctmax,40.1,18.5,6,26,Y2015,9,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX007,P3,28C,Ctmax,40,18.5,5.5,27,Y2015,9,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX008,P3,28C,Ctmax,40.2,18,5.6,28,Y2015,9,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX009,P3,28C,Ctmax,40.3,19,7,28,Y2015,9,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX011,P3,28C,Ctmax,40.2,21,8,31,Y2015,9,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX012,P3,28C,Ctmax,40,17.5,6,25,Y2015,9,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX013,P3,28C,Ctmax,40.4,21.5,5,26,Y2015,9,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX014,P3,28C,Ctmax,40.4,20,6.5,29,Y2015,9,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX015,P3,28C,Ctmax,40.4,20,7.5,31,Y2015,9,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX016,P3,28C,Ctmax,40.4,17,6,26,Y2015,9,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX017,P3,28C,Ctmax,40.3,19,6.5,34,Y2015,9,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX018,P3,28C,Ctmax,40.4,14.5,5,25,Y2015,9,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX019,P3,28C,Ctmax,40.5,16,NA,28,Y2015,9,March,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX020,P3,28C,Ctmax,40.6,19,7,28,Y2015,9,March,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX021,P3,28C,Ctmax,40.5,16,6,26,Y2015,9,March,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX022,P3,28C,Ctmax,40.2,16,6,26,Y2015,9,March,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX023,P3,28C,Ctmax,40.2,17,7,27,Y2015,9,March,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX024,P3,28C,Ctmax,40.4,NA,NA,NA,Y2015,9,March,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX025,P3,28C,Ctmax,40.3,NA,NA,NA,Y2015,9,March,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX026,P3,28C,Ctmax,40.6,NA,NA,NA,Y2015,9,March,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX027,P3,28C,Ctmax,39.8,NA,NA,NA,Y2015,9,March,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX028,P3,28C,Ctmax,39.9,NA,NA,NA,Y2015,9,March,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX029,P3,28C,Ctmax,40,NA,NA,NA,Y2015,9,March,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBHTX030,P3,28C,Ctmax,40,NA,NA,NA,Y2015,9,March,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX001,P3,20C,Ctmax,37.2,21,8,29,Y2014,9,April,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX003,P3,20C,Ctmax,37.1,22,8,31,Y2014,9,April,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX008,P3,20C,Ctmax,37.1,24,8,28,Y2014,9,April,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX009,P3,20C,Ctmax,37.2,19,7,29,Y2014,10,April,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX010,P3,20C,Ctmax,37.7,18,7,28,Y2014,10,April,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX011,P3,20C,Ctmax,38.2,14,4,26,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX012,P3,20C,Ctmax,38.4,20,6.5,28,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX013,P3,20C,Ctmax,38.7,17.5,5.5,27,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX014,P3,20C,Ctmax,38.8,16,6,27,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX015,P3,20C,Ctmax,39.2,16.5,5.5,27,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX016,P3,20C,Ctmax,39.4,13.5,5,27,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX017,P3,20C,Ctmax,39.1,19,6.5,31,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX018,P3,20C,Ctmax,39.1,13,5,25,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX019,P3,20C,Ctmax,38.8,21.5,7,35,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX020,P3,20C,Ctmax,38.1,17,5.5,30,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX021,P3,20C,Ctmax,38.7,23,7.5,35,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX022,P3,20C,Ctmax,38.5,15,5.5,25,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX023,P3,20C,Ctmax,39.1,17,5.5,27,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX024,P3,20C,Ctmax,39.1,15,5,26,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX025,P3,20C,Ctmax,38.8,11,4,25,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX026,P3,20C,Ctmax,38.6,12,4.5,25,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX027,P3,20C,Ctmax,38.2,18,7,26,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX028,P3,20C,Ctmax,39.2,12,5,25,Y2015,9,March,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX029,P3,20C,Ctmax,39.3,21,8,31,Y2015,9,March,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX030,P3,20C,Ctmax,39.8,13,6,25,Y2015,9,March,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX031,P3,20C,Ctmax,38.9,18,7,27,Y2015,9,March,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX032,P3,20C,Ctmax,38.6,13,6,26,Y2015,9,March,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX033,P3,20C,Ctmax,39,17,6,26,Y2015,9,March,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBLTX034,P3,20C,Ctmax,38.8,20,7,28,Y2015,9,March,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBMIDX001,P3,24C,Ctmax,38.9,20,7,27,Y2014,12,April,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBMIDX002,P3,24C,Ctmax,38.6,22,8,28,Y2014,12,April,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBMIDX003,P3,24C,Ctmax,39,17,7,26,Y2014,12,April,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBMIDX004,P3,24C,Ctmax,39,17,6,25,Y2014,12,April,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBMIDX005,P3,24C,Ctmax,39.8,20,8,33,Y2014,12,April,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBMIDX006,P3,24C,Ctmax,39.9,12,5,25,Y2014,12,April,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBMIDX009,P3,24C,Ctmax,38.8,16,6,27,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBMIDX010,P3,24C,Ctmax,39.2,17,6.5,27,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBMIDX011,P3,24C,Ctmax,39.3,17,7,27,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBMIDX012,P3,24C,Ctmax,39,12,4,25,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBMIDX013,P3,24C,Ctmax,38.9,16,6,27,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBMIDX014,P3,24C,Ctmax,39.4,13,5,25,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBMIDX015,P3,24C,Ctmax,39.3,14.5,6,26,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBMIDX016,P3,24C,Ctmax,38.4,7,3,25,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBMIDX017,P3,24C,Ctmax,39,21.5,8,37,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBMIDX018,P3,24C,Ctmax,39.1,16,6,26,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBMIDX019,P3,24C,Ctmax,38.8,18,6,30,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBMIDX020,P3,24C,Ctmax,39.4,14,6,26,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBMIDX021,P3,24C,Ctmax,38.7,9,4,25,Y2015,8,February,22.22894,0.0251347
SanSebastian,800m,Transect1,SEBMIDX022,P3,24C,Ctmax,39.3,20,7,30,Y2015,8,February,22.22894,0.0251347
